 Family.ID Individual.ID Paternal.ID Maternal.ID Gender Phenotype Population Relationship Siblings Second.Order Third.Order Other.Comments Population_broad
3327 Y004 NA18502 0 0 2 0 YRI mother 0 0 0 0 African
3329 Y005 NA18504 0 0 1 0 YRI father 0 0 0 0 African
3330 Y005 NA18505 0 0 2 0 YRI mother 0 0 0 0 African
3338 Y009 NA18507 0 0 1 0 YRI father 0 0 0 0 African
3339 Y009 NA18508 0 0 2 0 YRI mother 0 0 0 0 African
3342 Y010a NA18510 0 0 1 0 YRI "not father" 0 0 0 0 African
3341 Y010 NA18511 0 0 2 0 YRI mother 0 0 0 0 African
3347 Y013 NA18516 0 0 1 0 YRI father 0 0 0 0 African
3348 Y013 NA18517 0 0 2 0 YRI mother 0 0 0 0 African
3350 Y014 NA18519 0 0 1 0 YRI father 0 0 0 0 African
3351 Y014 NA18520 0 0 2 0 YRI mother 0 0 0 0 African
3353 Y016 NA18522 0 0 1 0 YRI father 0 0 0 0 African
3354 Y016 NA18523 0 0 2 0 YRI mother 0 0 0 0 African
673 NA18525 NA18525 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
674 NA18526 NA18526 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
676 NA18528 NA18528 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
677 NA18530 NA18530 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
678 NA18531 NA18531 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
679 NA18532 NA18532 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
680 NA18533 NA18533 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
681 NA18534 NA18534 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
682 NA18535 NA18535 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
683 NA18536 NA18536 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
684 NA18537 NA18537 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
685 NA18538 NA18538 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
686 NA18539 NA18539 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
687 NA18541 NA18541 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
688 NA18542 NA18542 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
689 NA18543 NA18543 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
690 NA18544 NA18544 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
691 NA18545 NA18545 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
692 NA18546 NA18546 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
693 NA18547 NA18547 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
694 NA18548 NA18548 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
695 NA18549 NA18549 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
696 NA18550 NA18550 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
697 NA18552 NA18552 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
698 NA18553 NA18553 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
699 NA18555 NA18555 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
700 NA18557 NA18557 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
701 NA18558 NA18558 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
702 NA18559 NA18559 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
703 NA18560 NA18560 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
704 NA18561 NA18561 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
705 NA18562 NA18562 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
706 NA18563 NA18563 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
707 NA18564 NA18564 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
708 NA18565 NA18565 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
709 NA18566 NA18566 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
710 NA18567 NA18567 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
711 NA18570 NA18570 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
712 NA18571 NA18571 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
713 NA18572 NA18572 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
714 NA18573 NA18573 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
715 NA18574 NA18574 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
717 NA18577 NA18577 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
718 NA18579 NA18579 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
719 NA18582 NA18582 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
720 NA18591 NA18591 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
721 NA18592 NA18592 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
722 NA18593 NA18593 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
723 NA18595 NA18595 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
724 NA18596 NA18596 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
725 NA18597 NA18597 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
726 NA18599 NA18599 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
727 NA18602 NA18602 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
728 NA18603 NA18603 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
729 NA18605 NA18605 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
730 NA18606 NA18606 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
731 NA18608 NA18608 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
732 NA18609 NA18609 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
733 NA18610 NA18610 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
734 NA18611 NA18611 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
735 NA18612 NA18612 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
736 NA18613 NA18613 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
737 NA18614 NA18614 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
738 NA18615 NA18615 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
739 NA18616 NA18616 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
740 NA18617 NA18617 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
741 NA18618 NA18618 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
742 NA18619 NA18619 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
743 NA18620 NA18620 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
744 NA18621 NA18621 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
745 NA18622 NA18622 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
746 NA18623 NA18623 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
747 NA18624 NA18624 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
748 NA18625 NA18625 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
749 NA18626 NA18626 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
750 NA18627 NA18627 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
751 NA18628 NA18628 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
752 NA18629 NA18629 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
753 NA18630 NA18630 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
754 NA18631 NA18631 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
755 NA18632 NA18632 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
756 NA18633 NA18633 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
757 NA18634 NA18634 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
758 NA18635 NA18635 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
759 NA18636 NA18636 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
760 NA18637 NA18637 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
761 NA18638 NA18638 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
762 NA18639 NA18639 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
763 NA18640 NA18640 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
764 NA18641 NA18641 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
765 NA18642 NA18642 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
766 NA18643 NA18643 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
767 NA18644 NA18644 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
768 NA18645 NA18645 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
769 NA18646 NA18646 0 0 2 0 CHB unrel 0 0 0 0 East-Asian
770 NA18647 NA18647 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
771 NA18648 NA18648 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
772 NA18740 NA18740 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
773 NA18745 NA18745 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
774 NA18747 NA18747 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
775 NA18748 NA18748 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
776 NA18749 NA18749 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
777 NA18757 NA18757 0 0 1 0 CHB unrel 0 0 0 0 East-Asian
3359 Y018 NA18853 0 0 1 0 YRI father 0 0 0 0 African
3371 Y023 NA18856 0 0 1 0 YRI father 0 0 0 0 African
3343 Y012 NA18858 0 0 2 0 YRI mother 0 0 0 0 African
3373 Y024 NA18861 0 0 2 0 YRI mother 0 0 0 0 African
3380 Y026 NA18864 0 0 2 0 YRI mother 0 0 0 0 African
3381 Y026 NA18865 0 0 1 0 YRI father 0 0 0 0 African
3334 Y007 NA18867 0 0 2 0 YRI mother 0 0 0 0 African
3335 Y007 NA18868 0 0 1 0 YRI father 0 0 0 0 African
3355 Y017 NA18870 0 0 2 0 YRI mother 0 0 0 0 African
3356 Y017 NA18871 0 0 1 0 YRI father 0 0 0 0 African
3361 Y019 NA18873 0 0 2 0 YRI mother 0 0 0 0 African
3362 Y019 NA18874 0 0 1 0 YRI father 0 0 0 0 African
3364 Y020 NA18876 0 0 2 0 YRI mother 0 0 0 0 African
3365 Y020 NA18877 0 0 1 0 YRI father 0 0 0 0 African
3367 Y021 NA18878 0 0 2 0 YRI mother 0 0 0 0 African
3368 Y021 NA18879 0 0 1 0 YRI father 0 0 0 0 African
3369 Y022 NA18881 0 0 2 0 YRI mother 0 0 0 0 African
3377 Y025 NA18907 0 0 2 0 YRI mother 0 0 0 0 African
3379 Y025a NA18908 0 0 1 0 YRI "not father" 0 0 0 0 African
3382 Y027 NA18909 0 0 2 0 YRI mother 0 0 0 0 African
3383 Y027 NA18910 0 0 1 0 YRI father 0 0 0 0 African
3385 Y028 NA18912 0 0 2 0 YRI mother 0 0 0 0 African
3388 Y029 NA18915 0 0 1 0 YRI father 0 0 0 0 African
3389 Y030 NA18916 0 0 2 0 YRI mother 0 0 0 0 African
3390 Y030 NA18917 0 0 1 0 YRI father 0 0 0 0 African
3392 Y033 NA18923 0 0 1 0 YRI father 0 0 0 0 African
3393 Y033 NA18924 0 0 2 0 YRI mother 0 0 0 0 African
3398 Y036 NA18933 0 0 2 0 YRI mother 0 0 0 0 African
3399 Y036 NA18934 0 0 1 0 YRI father 0 0 0 0 African
2058 NA18939 NA18939 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2059 NA18940 NA18940 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2060 NA18941 NA18941 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2061 NA18942 NA18942 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2062 NA18943 NA18943 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2063 NA18944 NA18944 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2064 NA18945 NA18945 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2065 NA18946 NA18946 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2066 NA18947 NA18947 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2067 NA18948 NA18948 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2068 NA18949 NA18949 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2069 NA18950 NA18950 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2070 NA18951 NA18951 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2071 NA18952 NA18952 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2072 NA18953 NA18953 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2073 NA18954 NA18954 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2075 NA18956 NA18956 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2076 NA18957 NA18957 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2077 NA18959 NA18959 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2078 NA18960 NA18960 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2079 NA18961 NA18961 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2080 NA18962 NA18962 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2081 NA18963 NA18963 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2082 NA18964 NA18964 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2083 NA18965 NA18965 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2084 NA18966 NA18966 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2085 NA18967 NA18967 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2086 NA18968 NA18968 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2087 NA18969 NA18969 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2088 NA18970 NA18970 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2089 NA18971 NA18971 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2090 NA18972 NA18972 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2091 NA18973 NA18973 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2092 NA18974 NA18974 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2093 NA18975 NA18975 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2094 NA18976 NA18976 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2095 NA18977 NA18977 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2096 NA18978 NA18978 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2097 NA18979 NA18979 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2098 NA18980 NA18980 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2099 NA18981 NA18981 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2100 NA18982 NA18982 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2101 NA18983 NA18983 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2102 NA18984 NA18984 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2103 NA18985 NA18985 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2104 NA18986 NA18986 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2105 NA18987 NA18987 0 0 2 0 JPT unrel 0 0 0 "cryptic related" East-Asian
2106 NA18988 NA18988 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2107 NA18989 NA18989 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2108 NA18990 NA18990 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2109 NA18991 NA18991 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2110 NA18992 NA18992 0 0 2 0 JPT unrel 0 0 0 "excess homozygosity, cryptic related" East-Asian
2111 NA18993 NA18993 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2112 NA18994 NA18994 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2113 NA18995 NA18995 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2114 NA18997 NA18997 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2115 NA18998 NA18998 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2116 NA18999 NA18999 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2117 NA19000 NA19000 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2118 NA19001 NA19001 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2119 NA19002 NA19002 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2120 NA19003 NA19003 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2121 NA19004 NA19004 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2122 NA19005 NA19005 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2123 NA19006 NA19006 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2124 NA19007 NA19007 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2125 NA19009 NA19009 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2126 NA19010 NA19010 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2127 NA19011 NA19011 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2128 NA19012 NA19012 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2298 NA19017 NA19017 0 0 2 0 LWK unrel 0 0 0 0 African
2299 NA19019 NA19019 0 0 2 0 LWK unrel 0 0 0 0 African
2300 NA19020 NA19020 0 0 1 0 LWK unrel 0 0 0 0 African
2301 NA19023 NA19023 0 0 2 0 LWK unrel 0 0 0 0 African
2302 NA19024 NA19024 0 0 2 0 LWK unrel 0 0 0 0 African
2303 NA19025 NA19025 0 0 1 0 LWK unrel 0 0 0 0 African
2304 NA19026 NA19026 0 0 1 0 LWK unrel 0 0 0 0 African
2305 NA19027 NA19027 0 0 1 0 LWK unrel 0 NA19311 0 0 African
2306 NA19028 NA19028 0 0 1 0 LWK unrel 0 0 0 0 African
2307 NA19030 NA19030 0 0 2 0 LWK unrel 0 0 0 0 African
2308 NA19031 NA19031 0 0 1 0 LWK unrel 0 0 0 0 African
2309 NA19035 NA19035 0 0 1 0 LWK unrel 0 0 0 0 African
2310 NA19036 NA19036 0 0 2 0 LWK unrel 0 0 0 0 African
2311 NA19037 NA19037 0 0 2 0 LWK unrel 0 0 0 0 African
2312 NA19038 NA19038 0 0 2 0 LWK unrel 0 0 0 0 African
2313 NA19041 NA19041 0 0 1 0 LWK unrel 0 0 0 0 African
2314 NA19042 NA19042 0 0 2 0 LWK unrel 0 0 0 0 African
2315 NA19043 NA19043 0 0 1 0 LWK unrel 0 0 0 0 African
2129 NA19054 NA19054 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2130 NA19055 NA19055 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2131 NA19056 NA19056 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2132 NA19057 NA19057 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2133 NA19058 NA19058 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2134 NA19059 NA19059 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2135 NA19060 NA19060 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2136 NA19062 NA19062 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2137 NA19063 NA19063 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2138 NA19064 NA19064 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2139 NA19065 NA19065 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2140 NA19066 NA19066 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2141 NA19067 NA19067 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2142 NA19068 NA19068 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2143 NA19070 NA19070 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2144 NA19072 NA19072 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2145 NA19074 NA19074 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2146 NA19075 NA19075 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2147 NA19076 NA19076 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2148 NA19077 NA19077 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2149 NA19078 NA19078 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2150 NA19079 NA19079 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2151 NA19080 NA19080 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2152 NA19081 NA19081 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2153 NA19082 NA19082 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2154 NA19083 NA19083 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2155 NA19084 NA19084 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2156 NA19085 NA19085 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2157 NA19086 NA19086 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2158 NA19087 NA19087 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2159 NA19088 NA19088 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2160 NA19089 NA19089 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
2161 NA19090 NA19090 0 0 2 0 JPT unrel 0 0 0 0 East-Asian
2162 NA19091 NA19091 0 0 1 0 JPT unrel 0 0 0 0 East-Asian
3404 Y040 NA19092 0 0 1 0 YRI father 0 NA19101 0 0 African
3405 Y040 NA19093 0 0 2 0 YRI mother 0 0 0 0 African
3407 Y041 NA19095 0 0 2 0 YRI mother 0 0 0 0 African
3408 Y041 NA19096 0 0 1 0 YRI father 0 0 0 0 African
3482 Y105 NA19098 0 0 1 0 YRI father 0 0 0 0 African
3483 Y105 NA19099 0 0 2 0 YRI mother 0 0 0 0 African
3411 Y042 NA19102 0 0 2 0 YRI mother 0 0 0 0 African
3331 Y006 NA19107 0 0 1 0 YRI father 0 0 0 0 African
3332 Y006 NA19108 0 0 2 0 YRI mother 0 0 0 0 African
3469 Y079 NA19113 0 0 1 0 YRI father 0 0 0 0 African
3470 Y079 NA19114 0 0 2 0 YRI mother 0 0 0 0 African
3444 Y060 NA19116 0 0 2 0 YRI mother 0 0 0 0 African
3476 Y100 NA19117 0 0 1 0 YRI father 0 0 0 0 African
3477 Y100 NA19118 0 0 2 0 YRI mother 0 0 0 0 African
3445 Y060 NA19119 0 0 1 0 YRI father 0 0 0 0 African
3447 Y061 NA19121 0 0 1 0 YRI father 0 0 0 0 African
3468 Y077 NA19129 NA19128 NA19127 2 0 YRI child 0 0 0 0 African
3479 Y101 NA19130 0 0 1 0 YRI father 0 NA19192 0 "relationships are uncertain" African
3480 Y101 NA19131 0 0 2 0 YRI mother 0 0 0 0 African
3413 Y043 NA19137 0 0 2 0 YRI mother 0 0 0 0 African
3414 Y043 NA19138 0 0 1 0 YRI father 0 0 0 0 African
3452 Y071 NA19141 0 0 1 0 YRI father 0 0 0 0 African
3460 Y074 NA19143 0 0 2 0 YRI mother 0 0 0 0 African
3461 Y074 NA19144 0 0 1 0 YRI father 0 0 0 0 African
3463 Y075 NA19146 0 0 1 0 YRI father 0 0 0 0 African
3464 Y075 NA19147 0 0 2 0 YRI mother 0 0 0 0 African
3457 Y073 NA19149 0 0 2 0 YRI mother 0 0 0 0 African
3454 Y072 NA19152 0 0 2 0 YRI mother 0 0 0 0 African
3455 Y072 NA19153 0 0 1 0 YRI father NA19104 0 0 0 African
3435 Y056 NA19159 0 0 2 0 YRI mother 0 0 0 0 African
3436 Y056 NA19160 0 0 1 0 YRI father 0 0 0 0 African
3422 Y047 NA19171 0 0 1 0 YRI father 0 0 0 0 African
3423 Y047 NA19172 0 0 2 0 YRI mother 0 0 0 0 African
3416 Y044 NA19175 0 0 1 0 YRI father 0 0 0 0 African
3401 Y039 NA19184 0 0 1 0 YRI father NA19166 0 0 0 African
3402 Y039 NA19185 0 0 2 0 YRI mother 0 0 0 0 African
3490 Y111 NA19189 0 0 1 0 YRI father 0 0 0 0 African
3491 Y111 NA19190 0 0 2 0 YRI mother 0 0 0 0 African
3395 Y035 NA19197 0 0 2 0 YRI mother 0 0 0 0 African
3396 Y035 NA19198 0 0 1 0 YRI father 0 0 0 0 African
3419 Y045 NA19200 0 0 1 0 YRI father 0 NA19178 NA19178 "relationships are uncertain" African
3420 Y045 NA19201 0 0 2 0 YRI mother 0 0 0 0 African
3426 Y048 NA19204 0 0 2 0 YRI mother 0 0 0 0 African
3432 Y051 NA19206 0 0 2 0 YRI mother 0 0 0 0 African
3433 Y051 NA19207 0 0 1 0 YRI father 0 0 0 0 African
3429 Y050 NA19209 0 0 2 0 YRI mother 0 0 0 0 African
3430 Y050 NA19210 0 0 1 0 YRI father 0 0 0 0 African
3487 Y110 NA19213 0 0 1 0 YRI father NA19254 0 0 0 African
3488 Y110 NA19214 0 0 2 0 YRI mother 0 0 0 0 African
3442 Y058 NA19222 0 0 2 0 YRI mother 0 0 0 0 African
3443 Y058 NA19223 0 0 1 0 YRI father 0 0 0 0 African
3439 Y057 NA19225 0 0 2 0 YRI mother 0 0 0 0 African
3493 Y116 NA19235 0 0 2 0 YRI mother 0 0 0 0 African
3494 Y116 NA19236 0 0 1 0 YRI father 0 0 0 0 African
3496 Y117 NA19238 0 0 2 0 YRI mother 0 0 0 0 African
3497 Y117 NA19239 0 0 1 0 YRI father 0 0 0 0 African
3499 Y120 NA19247 0 0 2 0 YRI mother 0 0 0 0 African
3500 Y120 NA19248 0 0 1 0 YRI father 0 0 0 0 African
3473 Y092 NA19256 0 0 1 0 YRI father 0 0 0 0 African
3474 Y092 NA19257 0 0 2 0 YRI mother 0 0 0 0 African
2318 NA19307 NA19307 0 0 1 0 LWK unrel 0 0 0 0 African
2319 NA19308 NA19308 0 0 1 0 LWK unrel 0 0 0 0 African
2320 NA19309 NA19309 0 0 1 0 LWK unrel 0 0 0 0 African
2321 NA19310 NA19310 0 0 2 0 LWK unrel 0 0 0 0 African
2323 NA19312 NA19312 0 0 1 0 LWK unrel 0 0 0 0 African
2324 NA19314 NA19314 0 0 2 0 LWK unrel 0 0 0 0 African
2325 NA19315 NA19315 0 0 2 0 LWK unrel 0 0 0 0 African
2326 NA19316 NA19316 0 0 2 0 LWK unrel 0 0 0 0 African
2327 NA19317 NA19317 0 0 1 0 LWK unrel 0 0 0 0 African
2328 NA19318 NA19318 0 0 1 0 LWK unrel 0 0 0 0 African
2329 NA19319 NA19319 0 0 1 0 LWK unrel 0 0 0 0 African
2330 NA19320 NA19320 0 0 2 0 LWK unrel 0 0 0 0 African
2331 NA19321 NA19321 0 0 2 0 LWK unrel 0 0 0 0 African
2332 NA19323 NA19323 0 0 2 0 LWK unrel 0 0 0 0 African
2333 NA19324 NA19324 0 0 2 0 LWK unrel 0 0 0 0 African
2334 NA19327 NA19327 0 0 2 0 LWK unrel 0 0 0 0 African
2335 NA19328 NA19328 0 0 2 0 LWK unrel 0 0 0 0 African
2288 LWK001 NA19331 0 0 1 0 LWK unrel 0 0 NA19334 "Parent/Child directionality is uncertain" African
2336 NA19332 NA19332 0 0 2 0 LWK unrel 0 0 0 0 African
2337 NA19334 NA19334 0 0 1 0 LWK unrel 0 NA19313 NA19331 0 African
2338 NA19338 NA19338 0 0 2 0 LWK unrel 0 0 0 0 African
2339 NA19346 NA19346 0 0 1 0 LWK unrel 0 0 0 0 African
2340 NA19347 NA19347 0 0 1 0 LWK unrel NA19352 0 0 0 African
2341 NA19350 NA19350 0 0 1 0 LWK unrel 0 0 0 0 African
